time iter num.topics num.tables likelihood gamma alpha split merge trial
 7539.00 01244 0057 158238 -4002658.07075 1.00000 1.00000 0 0 0
 7545.00 01245 0056 158301 -4001842.86479 1.00000 1.00000 0 0 0
 7551.00 01246 0057 157967 -4000745.59974 1.00000 1.00000 0 0 0
 7558.00 01247 0057 157839 -3997939.80455 1.00000 1.00000 0 0 0
 7564.00 01248 0056 158059 -3998194.05215 1.00000 1.00000 0 0 0
 7570.00 01249 0056 158119 -3997601.15999 1.00000 1.00000 0 0 0
 7576.00 01250 0056 158136 -3997189.94633 1.00000 1.00000 0 0 0
 7582.00 01251 0056 157958 -3996656.52713 1.00000 1.00000 0 0 0
 7588.00 01252 0056 158027 -3997293.01575 1.00000 1.00000 0 0 0
 7594.00 01253 0057 157836 -3997198.05905 1.00000 1.00000 0 0 0
 7600.00 01254 0057 157921 -3997048.12365 1.00000 1.00000 0 0 0
 7606.00 01255 0058 158058 -3998486.27965 1.00000 1.00000 0 0 0
 7613.00 01256 0058 158259 -4000394.70485 1.00000 1.00000 0 0 0
 7619.00 01257 0056 158154 -3999523.85316 1.00000 1.00000 0 0 0
 7625.00 01258 0056 157971 -3998839.05488 1.00000 1.00000 0 0 0
 7631.00 01259 0056 158128 -3999311.00490 1.00000 1.00000 0 0 0
 7637.00 01260 0057 157954 -3998234.59735 1.00000 1.00000 0 0 0
 7643.00 01261 0058 158114 -4000125.57690 1.00000 1.00000 0 0 0
 7649.00 01262 0057 157989 -3997442.04750 1.00000 1.00000 0 0 0
 7656.00 01263 0058 158265 -3999202.28592 1.00000 1.00000 0 0 0
 7662.00 01264 0058 158157 -3998789.99658 1.00000 1.00000 0 0 0
 7668.00 01265 0058 158321 -3998768.25380 1.00000 1.00000 0 0 0
 7674.00 01266 0057 158131 -3996729.05836 1.00000 1.00000 0 0 0
 7680.00 01267 0056 157832 -3996847.68782 1.00000 1.00000 0 0 0
 7687.00 01268 0056 158172 -3999148.05618 1.00000 1.00000 0 0 0
 7693.00 01269 0056 157653 -3997022.67209 1.00000 1.00000 0 0 0
 7699.00 01270 0057 157509 -3996630.28271 1.00000 1.00000 0 0 0
 7705.00 01271 0058 157754 -3997049.33462 1.00000 1.00000 0 0 0
 7711.00 01272 0057 157644 -3995369.82851 1.00000 1.00000 0 0 0
 7717.00 01273 0058 157954 -3997863.33708 1.00000 1.00000 0 0 0
 7724.00 01274 0056 157983 -3997403.14981 1.00000 1.00000 0 0 0
 7730.00 01275 0058 157976 -3997186.80252 1.00000 1.00000 0 0 0
 7736.00 01276 0057 158203 -3999568.89644 1.00000 1.00000 0 0 0
 7742.00 01277 0058 158353 -3999603.89087 1.00000 1.00000 0 0 0
 7748.00 01278 0056 158329 -4000071.94240 1.00000 1.00000 0 0 0
 7754.00 01279 0056 158259 -3998409.63001 1.00000 1.00000 0 0 0
 7761.00 01280 0057 158268 -3998983.35908 1.00000 1.00000 0 0 0
 7767.00 01281 0056 158077 -3998221.51765 1.00000 1.00000 0 0 0
 7773.00 01282 0057 157930 -3998302.28145 1.00000 1.00000 0 0 0
 7779.00 01283 0056 158233 -4000040.52181 1.00000 1.00000 0 0 0
 7785.00 01284 0058 158103 -3998945.00515 1.00000 1.00000 0 0 0
 7791.00 01285 0056 157881 -3996670.58028 1.00000 1.00000 0 0 0
 7797.00 01286 0056 157722 -3995849.28221 1.00000 1.00000 0 0 0
 7803.00 01287 0056 157933 -3998039.93870 1.00000 1.00000 0 0 0
 7809.00 01288 0056 158150 -3999346.05547 1.00000 1.00000 0 0 0
 7816.00 01289 0056 157859 -3997175.28620 1.00000 1.00000 0 0 0
 7822.00 01290 0056 158233 -3999449.01494 1.00000 1.00000 0 0 0
 7828.00 01291 0057 158236 -4000263.40288 1.00000 1.00000 0 0 0
 7834.00 01292 0056 158270 -3998685.02996 1.00000 1.00000 0 0 0
 7840.00 01293 0056 158290 -3998948.93832 1.00000 1.00000 0 0 0
 7846.00 01294 0057 158209 -3998703.76188 1.00000 1.00000 0 0 0
 7852.00 01295 0056 157974 -3997085.01777 1.00000 1.00000 0 0 0
 7858.00 01296 0056 158064 -3997862.99828 1.00000 1.00000 0 0 0
 7864.00 01297 0057 158271 -3998539.31491 1.00000 1.00000 0 0 0
 7870.00 01298 0058 158323 -3998955.50056 1.00000 1.00000 0 0 0
 7877.00 01299 0057 158451 -4000289.02818 1.00000 1.00000 0 0 0
 7883.00 01300 0056 158548 -4000242.47363 1.00000 1.00000 0 0 0
 7889.00 01301 0059 158029 -3996993.28915 1.00000 1.00000 0 0 0
 7895.00 01302 0058 158140 -3998686.79935 1.00000 1.00000 0 0 0
 7902.00 01303 0058 158072 -3999255.82383 1.00000 1.00000 0 0 0
 7908.00 01304 0056 158163 -3999926.95395 1.00000 1.00000 0 0 0
 7914.00 01305 0056 158603 -4002729.12262 1.00000 1.00000 0 0 0
 7920.00 01306 0057 158223 -4000449.98732 1.00000 1.00000 0 0 0
 7926.00 01307 0056 158010 -3999043.20227 1.00000 1.00000 0 0 0
 7932.00 01308 0057 158086 -3999571.93816 1.00000 1.00000 0 0 0
 7938.00 01309 0058 158075 -4001012.03666 1.00000 1.00000 0 0 0
 7945.00 01310 0057 158023 -3999846.82651 1.00000 1.00000 0 0 0
 7951.00 01311 0057 158039 -3999111.08648 1.00000 1.00000 0 0 0
 7957.00 01312 0056 157831 -3998399.00592 1.00000 1.00000 0 0 0
 7963.00 01313 0057 157814 -3998165.79642 1.00000 1.00000 0 0 0
 7969.00 01314 0057 157694 -3998394.07039 1.00000 1.00000 0 0 0
 7976.00 01315 0058 158040 -3998626.86616 1.00000 1.00000 0 0 0
 7982.00 01316 0056 158047 -3999018.33652 1.00000 1.00000 0 0 0
 7988.00 01317 0058 158269 -4000877.41730 1.00000 1.00000 0 0 0
 7994.00 01318 0059 158356 -4001752.24882 1.00000 1.00000 0 0 0
 8001.00 01319 0056 158143 -4001663.10710 1.00000 1.00000 0 0 0
 8007.00 01320 0057 158180 -4001042.36825 1.00000 1.00000 0 0 0
 8013.00 01321 0056 158042 -3998103.12873 1.00000 1.00000 0 0 0
 8019.00 01322 0057 158080 -3998860.00553 1.00000 1.00000 0 0 0
 8025.00 01323 0056 158253 -3998753.31475 1.00000 1.00000 0 0 0
 8031.00 01324 0056 158280 -3998752.55226 1.00000 1.00000 0 0 0
 8037.00 01325 0057 157976 -3996514.71385 1.00000 1.00000 0 0 0
 8043.00 01326 0056 158165 -3997912.08095 1.00000 1.00000 0 0 0
 8049.00 01327 0056 158196 -3999273.88716 1.00000 1.00000 0 0 0
 8055.00 01328 0056 158336 -3999892.72957 1.00000 1.00000 0 0 0
 8061.00 01329 0056 158232 -4001326.75324 1.00000 1.00000 0 0 0
 8068.00 01330 0057 158326 -4001353.04135 1.00000 1.00000 0 0 0
 8074.00 01331 0057 158316 -3999934.82020 1.00000 1.00000 0 0 0
 8080.00 01332 0056 158388 -4000568.60999 1.00000 1.00000 0 0 0
 8086.00 01333 0056 158217 -4000170.54320 1.00000 1.00000 0 0 0
 8092.00 01334 0057 158064 -3997707.85625 1.00000 1.00000 0 0 0
 8098.00 01335 0057 158049 -3998334.58629 1.00000 1.00000 0 0 0
 8104.00 01336 0056 157858 -3998054.42821 1.00000 1.00000 0 0 0
 8110.00 01337 0056 157748 -3997664.02622 1.00000 1.00000 0 0 0
 8116.00 01338 0056 157894 -3996333.78345 1.00000 1.00000 0 0 0
 8122.00 01339 0057 157932 -3997783.04918 1.00000 1.00000 0 0 0
 8129.00 01340 0056 157980 -3998100.65282 1.00000 1.00000 0 0 0
 8135.00 01341 0056 157898 -3997246.99556 1.00000 1.00000 0 0 0
 8141.00 01342 0057 158216 -4000074.83728 1.00000 1.00000 0 0 0
 8147.00 01343 0056 158203 -3999604.48948 1.00000 1.00000 0 0 0
 8153.00 01344 0056 157955 -3995583.15819 1.00000 1.00000 0 0 0
 8159.00 01345 0056 157852 -3996191.04091 1.00000 1.00000 0 0 0
 8165.00 01346 0058 157898 -3999186.48344 1.00000 1.00000 0 0 0
 8172.00 01347 0059 158041 -4001595.32270 1.00000 1.00000 0 0 0
 8178.00 01348 0059 158225 -4002147.48241 1.00000 1.00000 0 0 0
 8184.00 01349 0058 158006 -4000964.23939 1.00000 1.00000 0 0 0
 8191.00 01350 0059 157986 -3999324.77335 1.00000 1.00000 0 0 0
 8197.00 01351 0058 158136 -3999623.06346 1.00000 1.00000 0 0 0
 8203.00 01352 0057 158078 -3999594.74475 1.00000 1.00000 0 0 0
 8209.00 01353 0057 157662 -3998610.05833 1.00000 1.00000 0 0 0
 8216.00 01354 0056 157859 -3998725.86367 1.00000 1.00000 0 0 0
 8222.00 01355 0056 157900 -3999257.27930 1.00000 1.00000 0 0 0
 8228.00 01356 0056 157668 -3998247.32825 1.00000 1.00000 0 0 0
 8234.00 01357 0056 158159 -4000532.89859 1.00000 1.00000 0 0 0
 8240.00 01358 0057 158251 -4001775.95212 1.00000 1.00000 0 0 0
 8246.00 01359 0058 158216 -4001542.10851 1.00000 1.00000 0 0 0
 8252.00 01360 0056 157869 -3999142.88230 1.00000 1.00000 0 0 0
 8258.00 01361 0056 157654 -3998756.28391 1.00000 1.00000 0 0 0
 8264.00 01362 0058 158124 -3999999.07347 1.00000 1.00000 0 0 0
 8271.00 01363 0056 157913 -3999930.16516 1.00000 1.00000 0 0 0
 8277.00 01364 0056 157864 -3997459.08319 1.00000 1.00000 0 0 0
 8283.00 01365 0057 157710 -3996646.98233 1.00000 1.00000 0 0 0
 8289.00 01366 0057 158069 -4000942.17854 1.00000 1.00000 0 0 0
 8295.00 01367 0060 158235 -4002465.56186 1.00000 1.00000 0 0 0
 8302.00 01368 0057 158333 -4002757.27937 1.00000 1.00000 0 0 0
 8308.00 01369 0057 158292 -4001492.39430 1.00000 1.00000 0 0 0
 8314.00 01370 0058 157865 -3999676.49417 1.00000 1.00000 0 0 0
 8320.00 01371 0057 157928 -3999348.52542 1.00000 1.00000 0 0 0
 8326.00 01372 0057 157849 -3997038.81614 1.00000 1.00000 0 0 0
 8332.00 01373 0056 157953 -3998219.90240 1.00000 1.00000 0 0 0
 8339.00 01374 0057 158062 -4000216.58132 1.00000 1.00000 0 0 0
 8345.00 01375 0057 158135 -4000389.05926 1.00000 1.00000 0 0 0
 8351.00 01376 0057 158146 -4000112.71104 1.00000 1.00000 0 0 0
 8357.00 01377 0056 157965 -4001352.33761 1.00000 1.00000 0 0 0
 8363.00 01378 0056 157946 -4001649.85004 1.00000 1.00000 0 0 0
 8369.00 01379 0057 158168 -4002237.26825 1.00000 1.00000 0 0 0
 8375.00 01380 0056 158228 -4003276.52549 1.00000 1.00000 0 0 0
 8381.00 01381 0057 158056 -4001550.93899 1.00000 1.00000 0 0 0
 8388.00 01382 0056 157951 -3999913.93047 1.00000 1.00000 0 0 0
 8394.00 01383 0057 157985 -4001983.39082 1.00000 1.00000 0 0 0
 8400.00 01384 0058 157691 -3998461.89148 1.00000 1.00000 0 0 0
 8406.00 01385 0057 157824 -3998745.49661 1.00000 1.00000 0 0 0
 8412.00 01386 0056 157681 -3997886.85107 1.00000 1.00000 0 0 0
 8418.00 01387 0056 157767 -3998790.43220 1.00000 1.00000 0 0 0
 8424.00 01388 0056 158071 -4001680.20498 1.00000 1.00000 0 0 0
 8430.00 01389 0056 157916 -4000222.61186 1.00000 1.00000 0 0 0
 8436.00 01390 0057 158107 -4001790.11624 1.00000 1.00000 0 0 0
 8443.00 01391 0056 157802 -4001743.77715 1.00000 1.00000 0 0 0
 8449.00 01392 0056 158104 -4002874.35870 1.00000 1.00000 0 0 0
 8455.00 01393 0056 157822 -4000323.93311 1.00000 1.00000 0 0 0
 8461.00 01394 0056 158058 -4001781.42439 1.00000 1.00000 0 0 0
 8467.00 01395 0056 157957 -4000999.79916 1.00000 1.00000 0 0 0
 8473.00 01396 0057 158073 -4000985.40805 1.00000 1.00000 0 0 0
 8479.00 01397 0056 157983 -3999512.92579 1.00000 1.00000 0 0 0
 8485.00 01398 0057 158045 -3999807.39106 1.00000 1.00000 0 0 0
 8491.00 01399 0056 157601 -3998274.52238 1.00000 1.00000 0 0 0
 8497.00 01400 0056 157768 -3999096.66433 1.00000 1.00000 0 0 0
 8504.00 01401 0057 157585 -3996204.76305 1.00000 1.00000 0 0 0
 8510.00 01402 0058 157609 -3995465.52835 1.00000 1.00000 0 0 0
 8516.00 01403 0056 157578 -3996885.76382 1.00000 1.00000 0 0 0
 8522.00 01404 0057 157926 -3998130.13498 1.00000 1.00000 0 0 0
 8528.00 01405 0057 157783 -3996677.21803 1.00000 1.00000 0 0 0
 8534.00 01406 0056 157853 -3998001.72867 1.00000 1.00000 0 0 0
 8540.00 01407 0056 157964 -3997392.52546 1.00000 1.00000 0 0 0
 8546.00 01408 0056 157605 -3996181.83458 1.00000 1.00000 0 0 0
 8552.00 01409 0056 157729 -3997066.42475 1.00000 1.00000 0 0 0
 8559.00 01410 0056 157958 -3997223.46104 1.00000 1.00000 0 0 0
 8565.00 01411 0056 158134 -3998645.22567 1.00000 1.00000 0 0 0
 8571.00 01412 0056 157893 -3997656.74832 1.00000 1.00000 0 0 0
 8577.00 01413 0058 157600 -3996948.04012 1.00000 1.00000 0 0 0
 8583.00 01414 0058 158104 -3999161.29257 1.00000 1.00000 0 0 0
 8589.00 01415 0057 157868 -3998190.87814 1.00000 1.00000 0 0 0
 8595.00 01416 0058 157929 -3998546.24129 1.00000 1.00000 0 0 0
 8601.00 01417 0056 158136 -3998910.11636 1.00000 1.00000 0 0 0
 8607.00 01418 0056 158104 -3998956.87817 1.00000 1.00000 0 0 0
 8613.00 01419 0056 158116 -3997027.09550 1.00000 1.00000 0 0 0
 8620.00 01420 0056 158140 -3997304.23061 1.00000 1.00000 0 0 0
 8626.00 01421 0056 158295 -3997488.62002 1.00000 1.00000 0 0 0
 8632.00 01422 0056 158346 -4000470.73829 1.00000 1.00000 0 0 0
 8638.00 01423 0056 158395 -4000650.44532 1.00000 1.00000 0 0 0
 8644.00 01424 0056 158375 -4001289.41817 1.00000 1.00000 0 0 0
 8650.00 01425 0056 158441 -4001385.51850 1.00000 1.00000 0 0 0
 8656.00 01426 0057 158704 -4003715.01513 1.00000 1.00000 0 0 0
 8662.00 01427 0057 158637 -4003492.77059 1.00000 1.00000 0 0 0
 8668.00 01428 0056 158546 -4001308.97901 1.00000 1.00000 0 0 0
 8674.00 01429 0058 158246 -3998732.67157 1.00000 1.00000 0 0 0
 8681.00 01430 0057 158160 -3998520.44381 1.00000 1.00000 0 0 0
 8687.00 01431 0056 158187 -3999995.62880 1.00000 1.00000 0 0 0
 8693.00 01432 0057 158223 -3998880.42236 1.00000 1.00000 0 0 0
 8699.00 01433 0057 158112 -3998132.80099 1.00000 1.00000 0 0 0
 8705.00 01434 0056 158296 -4001033.52957 1.00000 1.00000 0 0 0
 8711.00 01435 0056 158099 -4000952.51587 1.00000 1.00000 0 0 0
 8717.00 01436 0056 158162 -4000015.57452 1.00000 1.00000 0 0 0
 8723.00 01437 0057 158082 -4000154.61877 1.00000 1.00000 0 0 0
 8729.00 01438 0057 158031 -4000224.37043 1.00000 1.00000 0 0 0
 8736.00 01439 0057 158288 -4001537.22792 1.00000 1.00000 0 0 0
 8742.00 01440 0057 158217 -4001259.99427 1.00000 1.00000 0 0 0
 8748.00 01441 0056 158222 -4000913.57366 1.00000 1.00000 0 0 0
 8754.00 01442 0057 157867 -3999034.52704 1.00000 1.00000 0 0 0
 8760.00 01443 0056 157918 -4000379.53800 1.00000 1.00000 0 0 0
 8766.00 01444 0057 157919 -3999796.60843 1.00000 1.00000 0 0 0
 8772.00 01445 0058 158112 -4001031.65488 1.00000 1.00000 0 0 0
 8779.00 01446 0057 158143 -3999848.77479 1.00000 1.00000 0 0 0
 8785.00 01447 0056 157908 -3997219.67860 1.00000 1.00000 0 0 0
 8791.00 01448 0056 157809 -3997699.51672 1.00000 1.00000 0 0 0
 8797.00 01449 0056 157959 -3998461.61364 1.00000 1.00000 0 0 0
 8803.00 01450 0057 157643 -3995996.88548 1.00000 1.00000 0 0 0
 8809.00 01451 0057 157621 -3997118.36225 1.00000 1.00000 0 0 0
 8815.00 01452 0058 158119 -3996446.75505 1.00000 1.00000 0 0 0
 8822.00 01453 0057 157984 -3997828.40181 1.00000 1.00000 0 0 0
 8828.00 01454 0057 157575 -3996077.74462 1.00000 1.00000 0 0 0
 8834.00 01455 0057 158094 -3999840.01657 1.00000 1.00000 0 0 0
 8840.00 01456 0056 158173 -4000388.00567 1.00000 1.00000 0 0 0
 8846.00 01457 0057 157960 -4001375.76735 1.00000 1.00000 0 0 0
 8852.00 01458 0057 158161 -4003199.45095 1.00000 1.00000 0 0 0
 8858.00 01459 0056 158118 -4002201.82328 1.00000 1.00000 0 0 0
 8864.00 01460 0056 158157 -4000855.95247 1.00000 1.00000 0 0 0
 8870.00 01461 0056 158344 -4000688.52090 1.00000 1.00000 0 0 0
 8877.00 01462 0056 158153 -3999548.31998 1.00000 1.00000 0 0 0
 8883.00 01463 0056 158533 -4000715.55196 1.00000 1.00000 0 0 0
 8889.00 01464 0057 158379 -3999324.16858 1.00000 1.00000 0 0 0
 8895.00 01465 0056 158333 -3997193.39019 1.00000 1.00000 0 0 0
 8901.00 01466 0056 158229 -3996559.07972 1.00000 1.00000 0 0 0
 8907.00 01467 0056 157890 -3993383.51704 1.00000 1.00000 0 0 0
 8914.00 01468 0060 158042 -3995473.20383 1.00000 1.00000 0 0 0
 8920.00 01469 0058 157901 -3994594.40156 1.00000 1.00000 0 0 0
 8926.00 01470 0056 158082 -3995650.61000 1.00000 1.00000 0 0 0
 8932.00 01471 0056 157517 -3991859.82599 1.00000 1.00000 0 0 0
 8938.00 01472 0056 157509 -3993059.38982 1.00000 1.00000 0 0 0
 8944.00 01473 0056 157756 -3995696.47317 1.00000 1.00000 0 0 0
 8950.00 01474 0056 158065 -3997891.62000 1.00000 1.00000 0 0 0
 8957.00 01475 0056 158516 -4001001.54604 1.00000 1.00000 0 0 0
 8963.00 01476 0056 158085 -3998001.34823 1.00000 1.00000 0 0 0
 8969.00 01477 0056 158219 -3998945.13929 1.00000 1.00000 0 0 0
 8975.00 01478 0057 158354 -4000025.98962 1.00000 1.00000 0 0 0
 8981.00 01479 0057 158780 -4003452.09773 1.00000 1.00000 0 0 0
 8987.00 01480 0057 158510 -4000851.70688 1.00000 1.00000 0 0 0
 8993.00 01481 0057 158359 -4002024.19725 1.00000 1.00000 0 0 0
 8999.00 01482 0056 158643 -4000199.87409 1.00000 1.00000 0 0 0
 9005.00 01483 0056 158598 -3999244.85594 1.00000 1.00000 0 0 0
 9011.00 01484 0056 158170 -3997710.26492 1.00000 1.00000 0 0 0
 9018.00 01485 0056 157866 -3996622.92300 1.00000 1.00000 0 0 0
 9024.00 01486 0057 158076 -3998538.14756 1.00000 1.00000 0 0 0
 9030.00 01487 0056 158171 -3997599.81568 1.00000 1.00000 0 0 0
 9036.00 01488 0056 157904 -3996629.54495 1.00000 1.00000 0 0 0
 9042.00 01489 0057 158131 -3997941.07585 1.00000 1.00000 0 0 0
 9048.00 01490 0056 158073 -3999293.47382 1.00000 1.00000 0 0 0
 9054.00 01491 0056 157908 -3996219.12305 1.00000 1.00000 0 0 0
 9060.00 01492 0056 158010 -3996872.88623 1.00000 1.00000 0 0 0
 9066.00 01493 0056 158002 -3997936.73489 1.00000 1.00000 0 0 0
 9072.00 01494 0056 158330 -4000315.37631 1.00000 1.00000 0 0 0
 9078.00 01495 0056 158486 -4001675.90949 1.00000 1.00000 0 0 0
 9084.00 01496 0057 158036 -3998419.63313 1.00000 1.00000 0 0 0
 9090.00 01497 0057 158138 -3998462.63201 1.00000 1.00000 0 0 0
 9096.00 01498 0057 158116 -3998139.73197 1.00000 1.00000 0 0 0
 9103.00 01499 0056 158264 -3999997.01924 1.00000 1.00000 0 0 0
 9109.00 01500 0057 158270 -4000417.93145 1.00000 1.00000 0 0 0
 9115.00 01501 0057 157992 -3998294.70921 1.00000 1.00000 0 0 0
 9121.00 01502 0056 157921 -3996936.19253 1.00000 1.00000 0 0 0
 9127.00 01503 0056 158281 -3999201.29276 1.00000 1.00000 0 0 0
 9133.00 01504 0056 158040 -3997295.23180 1.00000 1.00000 0 0 0
 9139.00 01505 0056 158050 -3998539.78788 1.00000 1.00000 0 0 0
 9145.00 01506 0057 158194 -3999153.63497 1.00000 1.00000 0 0 0
 9151.00 01507 0059 157957 -3998685.84964 1.00000 1.00000 0 0 0
 9158.00 01508 0061 158165 -4000491.37403 1.00000 1.00000 0 0 0
 9164.00 01509 0059 158165 -4000218.99096 1.00000 1.00000 0 0 0
 9171.00 01510 0057 158008 -3999220.98184 1.00000 1.00000 0 0 0
 9177.00 01511 0057 158211 -3999820.89370 1.00000 1.00000 0 0 0
 9183.00 01512 0056 158444 -4000516.49245 1.00000 1.00000 0 0 0
 9189.00 01513 0056 158445 -4000848.37575 1.00000 1.00000 0 0 0
 9195.00 01514 0056 158519 -3999799.97134 1.00000 1.00000 0 0 0
 9201.00 01515 0056 158502 -4000368.22623 1.00000 1.00000 0 0 0
 9207.00 01516 0057 158608 -4001138.99873 1.00000 1.00000 0 0 0
 9213.00 01517 0056 158793 -4003193.62889 1.00000 1.00000 0 0 0
 9219.00 01518 0056 158436 -4000265.99639 1.00000 1.00000 0 0 0
 9225.00 01519 0057 158443 -4000760.06998 1.00000 1.00000 0 0 0
 9232.00 01520 0056 158349 -4000292.61438 1.00000 1.00000 0 0 0
 9238.00 01521 0057 158399 -3999984.63935 1.00000 1.00000 0 0 0
 9244.00 01522 0056 158216 -3998849.43581 1.00000 1.00000 0 0 0
 9250.00 01523 0057 158381 -3999277.59973 1.00000 1.00000 0 0 0
 9256.00 01524 0057 158150 -4000091.06611 1.00000 1.00000 0 0 0
 9262.00 01525 0058 158034 -4001121.53914 1.00000 1.00000 0 0 0
 9268.00 01526 0057 157990 -3998071.99991 1.00000 1.00000 0 0 0
 9274.00 01527 0056 157853 -3998237.28530 1.00000 1.00000 0 0 0
 9281.00 01528 0057 158030 -3999077.78979 1.00000 1.00000 0 0 0
 9287.00 01529 0056 158440 -4001127.15113 1.00000 1.00000 0 0 0
 9293.00 01530 0057 158251 -3999303.16994 1.00000 1.00000 0 0 0
 9299.00 01531 0056 157988 -3997287.32066 1.00000 1.00000 0 0 0
 9305.00 01532 0057 158301 -4000832.04155 1.00000 1.00000 0 0 0
 9311.00 01533 0057 158345 -3999711.29950 1.00000 1.00000 0 0 0
 9317.00 01534 0057 158418 -3999896.64304 1.00000 1.00000 0 0 0
 9324.00 01535 0056 157984 -3998273.69973 1.00000 1.00000 0 0 0
 9330.00 01536 0057 158002 -3998128.46984 1.00000 1.00000 0 0 0
 9336.00 01537 0056 158307 -3998761.76438 1.00000 1.00000 0 0 0
 9342.00 01538 0058 158291 -3999321.59212 1.00000 1.00000 0 0 0
 9348.00 01539 0058 158422 -4001389.74829 1.00000 1.00000 0 0 0
 9355.00 01540 0057 158398 -4000556.66578 1.00000 1.00000 0 0 0
 9361.00 01541 0057 158406 -4001292.09016 1.00000 1.00000 0 0 0
 9367.00 01542 0056 158246 -3999761.09037 1.00000 1.00000 0 0 0
 9373.00 01543 0056 158231 -3999246.47689 1.00000 1.00000 0 0 0
 9379.00 01544 0056 157953 -3996926.62967 1.00000 1.00000 0 0 0
 9385.00 01545 0057 157945 -3995439.82314 1.00000 1.00000 0 0 0
 9391.00 01546 0056 157654 -3996561.51670 1.00000 1.00000 0 0 0
 9397.00 01547 0056 157763 -3998230.12039 1.00000 1.00000 0 0 0
 9403.00 01548 0058 157675 -3994460.87285 1.00000 1.00000 0 0 0
 9409.00 01549 0056 158009 -3994672.50711 1.00000 1.00000 0 0 0
 9416.00 01550 0056 157833 -3994596.54533 1.00000 1.00000 0 0 0
 9422.00 01551 0057 157880 -3993953.09167 1.00000 1.00000 0 0 0
 9428.00 01552 0058 157996 -3996147.54523 1.00000 1.00000 0 0 0
 9434.00 01553 0056 158509 -3998648.89486 1.00000 1.00000 0 0 0
 9440.00 01554 0056 158278 -3997693.04599 1.00000 1.00000 0 0 0
 9446.00 01555 0056 158535 -3999082.60981 1.00000 1.00000 0 0 0
 9452.00 01556 0056 158200 -3998738.13720 1.00000 1.00000 0 0 0
 9458.00 01557 0057 158397 -3999550.82459 1.00000 1.00000 0 0 0
 9464.00 01558 0056 158106 -3995816.47172 1.00000 1.00000 0 0 0
 9470.00 01559 0056 157970 -3993556.47409 1.00000 1.00000 0 0 0
 9477.00 01560 0056 158032 -3994974.33395 1.00000 1.00000 0 0 0
 9483.00 01561 0057 158447 -3997300.92462 1.00000 1.00000 0 0 0
 9489.00 01562 0057 158243 -3997155.82520 1.00000 1.00000 0 0 0
 9495.00 01563 0060 158175 -3997977.44283 1.00000 1.00000 0 0 0
 9502.00 01564 0056 158762 -4001224.36753 1.00000 1.00000 0 0 0
 9508.00 01565 0057 158538 -4000270.21236 1.00000 1.00000 0 0 0
 9514.00 01566 0056 158346 -3999561.63205 1.00000 1.00000 0 0 0
 9520.00 01567 0057 158781 -4001089.72625 1.00000 1.00000 0 0 0
 9526.00 01568 0056 158503 -4000932.21513 1.00000 1.00000 0 0 0
 9532.00 01569 0056 158453 -3999503.86590 1.00000 1.00000 0 0 0
 9538.00 01570 0056 158327 -3998729.97895 1.00000 1.00000 0 0 0
 9544.00 01571 0056 158191 -3997292.95333 1.00000 1.00000 0 0 0
 9550.00 01572 0058 157981 -3996832.92957 1.00000 1.00000 0 0 0
 9556.00 01573 0058 158341 -3997259.16604 1.00000 1.00000 0 0 0
 9563.00 01574 0057 158328 -3998572.19131 1.00000 1.00000 0 0 0
 9569.00 01575 0056 158355 -3998711.91759 1.00000 1.00000 0 0 0
 9575.00 01576 0056 158489 -3999327.66683 1.00000 1.00000 0 0 0
 9581.00 01577 0058 158416 -3998566.00986 1.00000 1.00000 0 0 0
 9587.00 01578 0058 158566 -3999318.26743 1.00000 1.00000 0 0 0
 9594.00 01579 0058 158399 -3999289.82648 1.00000 1.00000 0 0 0
 9600.00 01580 0056 158344 -3997401.09571 1.00000 1.00000 0 0 0
 9606.00 01581 0056 158135 -3996490.81599 1.00000 1.00000 0 0 0
 9612.00 01582 0058 158304 -3999089.16490 1.00000 1.00000 0 0 0
 9618.00 01583 0057 158055 -3997174.58307 1.00000 1.00000 0 0 0
 9625.00 01584 0058 158316 -3998885.07375 1.00000 1.00000 0 0 0
 9631.00 01585 0061 158479 -4000719.14297 1.00000 1.00000 0 0 0
 9637.00 01586 0058 158167 -3997504.16066 1.00000 1.00000 0 0 0
 9644.00 01587 0056 158167 -3998147.63054 1.00000 1.00000 0 0 0
 9650.00 01588 0056 158227 -4000064.94693 1.00000 1.00000 0 0 0
 9656.00 01589 0056 158090 -4000570.19332 1.00000 1.00000 0 0 0
 9662.00 01590 0056 158086 -4000723.02213 1.00000 1.00000 0 0 0
 9668.00 01591 0057 158452 -4002759.82939 1.00000 1.00000 0 0 0
 9674.00 01592 0056 158078 -3999058.09195 1.00000 1.00000 0 0 0
 9680.00 01593 0056 157931 -3999235.56681 1.00000 1.00000 0 0 0
 9686.00 01594 0056 158040 -3999961.04367 1.00000 1.00000 0 0 0
 9692.00 01595 0057 158565 -4000817.42309 1.00000 1.00000 0 0 0
 9698.00 01596 0057 158254 -4000452.54281 1.00000 1.00000 0 0 0
 9704.00 01597 0056 158395 -4000078.06124 1.00000 1.00000 0 0 0
 9710.00 01598 0056 157914 -3998742.03214 1.00000 1.00000 0 0 0
 9716.00 01599 0056 157920 -3999335.29916 1.00000 1.00000 0 0 0
 9723.00 01600 0058 158329 -4000371.79839 1.00000 1.00000 0 0 0
 9729.00 01601 0056 157952 -3997760.44564 1.00000 1.00000 0 0 0
